playlist_name|playlist_followers|playlist_uri|playlist_id|total_tracks|track_added_time|track_id|artist_names|artist_id|album_available_market|album_name|album_type|album_release_date|album_date_precision|album_tracks|track_available_market|track_duration_ms|track_link_spotify|track_name|track_popularity|track_preview_url|track_danceability|track_energy|track_loudness|track_speechiness|track_acousticness|track_instrumentalness|track_liveness|track_tempo|track_valence|track_track_href|track_genres|artists|track_names|artists_track|track_lyrics|track_lyrics_sentiment|track_lyrics_processed|track_lyrics_processed_list
Trendy songs 2023|9567|spotify:playlist:6QGk7b8naF3ZPljgPtWMAD|6QGk7b8naF3ZPljgPtWMAD|260|2023-01-01T13:20:35Z|1Qrg8KqiBpW07V7PNxwwwL|['SZA']|['7tYKF4w9nC0nq9CsPZTHyP']|['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']|SOS|album|2022-12-08|day|23|['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']|153946|https://open.spotify.com/track/1Qrg8KqiBpW07V7PNxwwwL|Kill Bill|91|https://p.scdn.co/mp3-preview/4bd2dc84016f3743add7eea8b988407b1b900672?cid=1bf9921c903e46c2840cc3a8e6c2a08f|0.644|0.735|-5.747|0.0391|0.0521|0.144|0.161|88.98|0.418|https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL|['pop', 'r&b', 'rap']|SZA|Kill-Bill|https://genius.com/SZA-Kill-Bill-lyrics|I'm still a fan even though I was saltyHate to see you with some other broad, know you happyHate to see you happy if I'm not the one drivin' I'm so mature, I'm so mature I'm so mature, I got me a therapist to tell me there's other men I mightI might kill my ex, not the best ideaHis new girlfriend's next, how'd I get here?I might kill my ex, I still love him though Rather be in jail than alone You was at the farmer's market with your perfect peach I'm so mature, I'm so mature I'm so mature, I got me a therapist to tell me there's other men I might (I)I might kill my ex, not the best ideaHis new girlfriend's next, how'd I get here?I might kill my ex, I still love him though Rather be in jail than alone I did it all for love (Love)I did it all on no drugs (Drugs)I did all of this soberI did it all for us, ohI did it all for love (Love)I did all of this on no drugs (Drugs)I did all of this soberDon't you know I did it all for us? (I'm gon' kill your ass tonight) Oh, I just killed my ex, not the best idea (Idea)Killed his girlfriend next, how'd I get here?I just killed my ex, I still love him though (I do) Rather be in hell than alone|{'neg': 0.205, 'neu': 0.623, 'pos': 0.173, 'compound': -0.8647}|i'm still a fan even though i was saltyhate to see you with some other broad know you happyhate to see you happy if i'm not the one drivin' i'm so mature i'm so mature i'm so mature i got me a therapist to tell me there's other men i mighti might kill my ex not the best ideahis new girlfriend's next how'd i get herei might kill my ex i still love him though rather be in jail than alone you was at the farmer's market with your perfect peach i'm so mature i'm so mature i'm so mature i got me a therapist to tell me there's other men i might (i)i might kill my ex not the best ideahis new girlfriend's next how'd i get herei might kill my ex i still love him though rather be in jail than alone i did it all for love (love)i did it all on no drugs (drugs)i did all of this soberi did it all for us ohi did it all for love (love)i did all of this on no drugs (drugs)i did all of this soberdon't you know i did it all for us (i'm gon' kill your ass tonight) oh i just killed my ex not the best idea (idea)killed his girlfriend next how'd i get herei just killed my ex i still love him though (i do) rather be in hell than alone|[['still', 'fan', 'though', 'saltyhate', 'see', 'broad', 'happyhate', 'see', 'happy', 'one', 'drivin', 'mature', 'mature', 'mature', 'therapist', 'tell', 'men', 'mighti', 'kill', 'ex', 'best', 'ideahis', 'new', 'girlfriend', 'next', 'herei', 'kill', 'ex', 'still', 'love', 'though', 'rather', 'jail', 'alone', 'farmer', 'market', 'perfect', 'peach', 'mature', 'mature', 'mature', 'therapist', 'tell', 'men', 'kill', 'ex', 'best', 'ideahis', 'new', 'girlfriend', 'next', 'herei', 'kill', 'ex', 'still', 'love', 'though', 'rather', 'jail', 'alone', 'love', 'love', 'drugs', 'drugs', 'soberi', 'us', 'ohi', 'love', 'love', 'drugs', 'drugs', 'soberdon', 'us', 'gon', 'kill', 'ass', 'tonight', 'killed', 'ex', 'best', 'idea', 'idea', 'killed', 'girlfriend', 'next', 'herei', 'killed', 'ex', 'still', 'love', 'though', 'rather', 'hell', 'alone']]
Trendy songs 2023|9567|spotify:playlist:6QGk7b8naF3ZPljgPtWMAD|6QGk7b8naF3ZPljgPtWMAD|260|2023-01-01T13:20:45Z|5Z2MiIZ5I3jJvvmeWMLbOQ|['RAYE']|['5KKpBU5eC2tJDzf0wmlRp2']|[]|Escapism. / The Thrill Is Gone.|album|2022-10-12|day|4|[]|272373|https://open.spotify.com/track/5Z2MiIZ5I3jJvvmeWMLbOQ|Escapism.|18||0.538|0.742|-5.355|0.114|0.138|4.67e-05|0.0934|96.107|0.25|https://api.spotify.com/v1/tracks/5Z2MiIZ5I3jJvvmeWMLbOQ|['uk contemporary r&b', 'uk pop']|RAYE|Escapism|https://genius.com/RAYE-Escapism-lyrics|And he told me that it's over, dumb decision I don't trust any of these bitches I'm withIn the back of the taxi sniffin' cocaine Now it's back to the intro I got a new man on me, it's about to get sweatyLast night really was the cherry on the cake And I'm already actin' like a dick, know what I mean?So you might as well stick it in (What?) I'll be naked when I leave and I was naked when I came, yeah So, you'll run, yeahBut you'll never escapeSunset in the maze I don't wanna feel how I did last nightI don't wanna feel how I did last night I left everyone I love on read (Uh-huh) I remember nothing so there's nothing to regret (Uh-uh)Other than this 4/4 kick drum poundin' in my head (Mm)|{'neg': 0.104, 'neu': 0.802, 'pos': 0.094, 'compound': -0.3464}|and he told me that it's over dumb decision i don't trust any of these bitches i'm within the back of the taxi sniffin' cocaine now it's back to the intro i got a new man on me it's about to get sweatylast night really was the cherry on the cake and i'm already actin' like a dick know what i meanso you might as well stick it in (what) i'll be naked when i leave and i was naked when i came yeah so you'll run yeahbut you'll never escapesunset in the maze i don't wanna feel how i did last nighti don't wanna feel how i did last night i left everyone i love on read (uh-huh) i remember nothing so there's nothing to regret (uh-uh)other than this 4/4 kick drum poundin' in my head (mm)|[['told', 'dumb', 'decision', 'trust', 'bitches', 'within', 'back', 'taxi', 'sniffin', 'cocaine', 'back', 'intro', 'new', 'man', 'sweatylast', 'night', 'really', 'cherry', 'cake', 'already', 'actin', 'dick', 'meanso', 'well', 'stick', 'naked', 'leave', 'naked', 'came', 'run', 'yeahbut', 'never', 'escapesunset', 'maze', 'feel', 'last', 'nighti', 'feel', 'last', 'night', 'left', 'everyone', 'love', 'read', 'huh', 'remember', 'nothing', 'nothing', 'regret', 'kick', 'drum', 'poundin', 'head', 'mm']]
Trendy songs 2023|9567|spotify:playlist:6QGk7b8naF3ZPljgPtWMAD|6QGk7b8naF3ZPljgPtWMAD|260|2023-01-01T13:21:16Z|0V3wPSX9ygBnCm8psDIegu|['Taylor Swift']|['06HL4z0CvFAxyc27GXpf02']|['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']|Midnights|album|2022-10-21|day|13|['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HK', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TW', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MO', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']|200690|https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu|Anti-Hero|92||0.637|0.643|-6.571|0.0519|0.13|1.8e-06|0.142|97.008|0.533|https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu|['pop']|Taylor-Swift|Anti-Hero|https://genius.com/Taylor-Swift-Anti-Hero-lyrics|"I have this thing where I get older, but just never wiser Midnights become my afternoonsWhen my depression works the graveyard shift all of the peopleI've ghosted stand there in the room I should not be left to my own devicesThey come with prices and vicesI end up in crisis (Tale as old as time) I wake up screaming from dreamingOne day, I'll watch as you're leaving'Cause you got tired of my scheming(For the last time) It's me, hiI'm the problem, it's me At teatime, everybody agrees I'll stare directly at the sun, but never in the mirror It must be exhausting always rooting for the anti-hero Sometimes, I feel like everybody is a sexy baby And I'm a monster on the hillToo big to hang out, slowly lurching toward your favorite city Pierced through the heart, but never killed Did you hear my covert narcissism I disguise as altruismLike some kind of congressman? (A tale as old as time) I wake up screaming from dreamingOne day, I'll watch as you're leavingAnd life will lose all its meaning(For the last time) It's me, hiI'm the problem, it's me (I'm the problem, it's me) At teatime, everybody agrees I'll stare directly at the sun, but never in the mirror It must be exhausting always rooting for the anti-hero I have this dream my daughter-in-law kills me for the moneyShe thinks I left them in the willThe family gathers 'round and reads it and then someone screams out""She's laughing up at us from Hell"" It's me, hiI'm the problem, it's meIt's me, hiI'm the problem, it's meIt's me, hi Everybody agrees, everybody agrees It's me, hi (Hi)I'm the problem, it's me (I'm the problem, it's me) At teatime (Teatime), everybody agrees (Everybody agrees) I'll stare directly at the sun, but never in the mirror It must be exhausting always rooting for the anti-hero"|{'neg': 0.212, 'neu': 0.697, 'pos': 0.091, 'compound': -0.994}|"i have this thing where i get older but just never wiser midnights become my afternoonswhen my depression works the graveyard shift all of the peoplei've ghosted stand there in the room i should not be left to my own devicesthey come with prices and vicesi end up in crisis (tale as old as time) i wake up screaming from dreamingone day i'll watch as you're leaving'cause you got tired of my scheming(for the last time) it's me hii'm the problem it's me at teatime everybody agrees i'll stare directly at the sun but never in the mirror it must be exhausting always rooting for the anti-hero sometimes i feel like everybody is a sexy baby and i'm a monster on the hilltoo big to hang out slowly lurching toward your favorite city pierced through the heart but never killed did you hear my covert narcissism i disguise as altruismlike some kind of congressman (a tale as old as time) i wake up screaming from dreamingone day i'll watch as you're leavingand life will lose all its meaning(for the last time) it's me hii'm the problem it's me (i'm the problem it's me) at teatime everybody agrees i'll stare directly at the sun but never in the mirror it must be exhausting always rooting for the anti-hero i have this dream my daughter-in-law kills me for the moneyshe thinks i left them in the willthe family gathers 'round and reads it and then someone screams out""she's laughing up at us from hell"" it's me hii'm the problem it's meit's me hii'm the problem it's meit's me hi everybody agrees everybody agrees it's me hi (hi)i'm the problem it's me (i'm the problem it's me) at teatime (teatime) everybody agrees (everybody agrees) i'll stare directly at the sun but never in the mirror it must be exhausting always rooting for the anti-hero"|[['thing', 'older', 'never', 'wiser', 'midnights', 'become', 'afternoonswhen', 'depression', 'works', 'graveyard', 'shift', 'peoplei', 'ghosted', 'stand', 'room', 'left', 'devicesthey', 'come', 'prices', 'vicesi', 'end', 'crisis', 'tale', 'old', 'time', 'wake', 'screaming', 'dreamingone', 'day', 'watch', 'leaving', 'cause', 'tired', 'scheming', 'last', 'time', 'problem', 'teatime', 'everybody', 'agrees', 'stare', 'directly', 'sun', 'never', 'mirror', 'must', 'exhausting', 'always', 'rooting', 'anti', 'hero', 'sometimes', 'feel', 'everybody', 'sexy', 'baby', 'monster', 'hilltoo', 'big', 'hang', 'slowly', 'lurching', 'toward', 'favorite', 'city', 'pierced', 'heart', 'never', 'killed', 'hear', 'covert', 'narcissism', 'disguise', 'altruismlike', 'kind', 'congressman', 'tale', 'old', 'time', 'wake', 'screaming', 'dreamingone', 'day', 'watch', 'leavingand', 'life', 'lose', 'meaning', 'last', 'time', 'problem', 'problem', 'teatime', 'everybody', 'agrees', 'stare', 'directly', 'sun', 'never', 'mirror', 'must', 'exhausting', 'always', 'rooting', 'anti', 'hero', 'dream', 'daughter', 'law', 'kills', 'moneyshe', 'thinks', 'left', 'willthe', 'family', 'gathers', 'round', 'reads', 'someone', 'screams', 'laughing', 'us', 'hell', 'problem', 'meit', 'problem', 'meit', 'everybody', 'agrees', 'everybody', 'agrees', 'problem', 'problem', 'teatime', 'teatime', 'everybody', 'agrees', 'everybody', 'agrees', 'stare', 'directly', 'sun', 'never', 'mirror', 'must', 'exhausting', 'always', 'rooting', 'anti', 'hero']]
Trendy songs 2023|9567|spotify:playlist:6QGk7b8naF3ZPljgPtWMAD|6QGk7b8naF3ZPljgPtWMAD|260|2023-01-01T13:21:29Z|78Sw5GDo6AlGwTwanjXbGh|['d4vd']|['5y8tKLUfMvliMe8IKamR32']|[]|Here With Me|album|2022-09-22|day|1|[]|242484|https://open.spotify.com/track/78Sw5GDo6AlGwTwanjXbGh|Here With Me|31||0.574|0.469|-8.209|0.0254|0.534|9.21e-05|0.128|132.023|0.288|https://api.spotify.com/v1/tracks/78Sw5GDo6AlGwTwanjXbGh|['bedroom pop', 'bedroom r&b']|d4vd|Here-With-Me|https://genius.com/d4vd-Here-With-Me-lyrics|[Verse 1] Watch the sunrise along the coast As we're both getting old I can't describe what I'm feeling And all I know is we're going home So, please don't let me go Don't let me go And if it's right, I don't care how long it takes As long as I'm with you, I've got a smile on my face Save your tears, it'll be okay All I know is you're here with me Ooh-ooh, oh, oh-ohOh-oh-oh-oh-oh Watch the sunrise as we're getting old, oh-oh I can't describe, oh-oh I wish I could live through every memory again Just one more time before we float off in the wind And all the time we spent waiting for the light to take us in Have been the greatest moments of my life I don't care how long it takes As long as I'm with you, I've got a smile on my face Save your tears, it'll be okayYou're here with me Ooh-ooh, oh, oh-ohOh-oh-oh-oh-oh I can't describe|{'neg': 0.064, 'neu': 0.813, 'pos': 0.123, 'compound': 0.8828}|[verse 1] watch the sunrise along the coast as we're both getting old i can't describe what i'm feeling and all i know is we're going home so please don't let me go don't let me go and if it's right i don't care how long it takes as long as i'm with you i've got a smile on my face save your tears it'll be okay all i know is you're here with me ooh-ooh oh oh-ohoh-oh-oh-oh-oh watch the sunrise as we're getting old oh-oh i can't describe oh-oh i wish i could live through every memory again just one more time before we float off in the wind and all the time we spent waiting for the light to take us in have been the greatest moments of my life i don't care how long it takes as long as i'm with you i've got a smile on my face save your tears it'll be okayyou're here with me ooh-ooh oh oh-ohoh-oh-oh-oh-oh i can't describe|[['verse', 'watch', 'sunrise', 'along', 'coast', 'getting', 'old', 'describe', 'feeling', 'going', 'home', 'please', 'let', 'go', 'let', 'go', 'right', 'care', 'long', 'takes', 'long', 'smile', 'face', 'save', 'tears', 'okay', 'ohoh', 'watch', 'sunrise', 'getting', 'old', 'describe', 'wish', 'could', 'live', 'every', 'memory', 'one', 'time', 'float', 'wind', 'time', 'spent', 'waiting', 'light', 'take', 'us', 'greatest', 'moments', 'life', 'care', 'long', 'takes', 'long', 'smile', 'face', 'save', 'tears', 'okayyou', 'ohoh', 'describe']]
Trendy songs 2023|9567|spotify:playlist:6QGk7b8naF3ZPljgPtWMAD|6QGk7b8naF3ZPljgPtWMAD|260|2023-01-01T13:21:35Z|5odlY52u43F5BjByhxg7wg|['JVKE']|['164Uj4eKjl6zTBKfJLFKKK']|['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']|this is what ____ feels like (Vol. 1-4)|album|2022-09-23|day|12|['AR', 'AU', 'AT', 'BE', 'BO', 'BR', 'BG', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DE', 'EC', 'EE', 'SV', 'FI', 'FR', 'GR', 'GT', 'HN', 'HU', 'IS', 'IE', 'IT', 'LV', 'LT', 'LU', 'MY', 'MT', 'MX', 'NL', 'NZ', 'NI', 'NO', 'PA', 'PY', 'PE', 'PH', 'PL', 'PT', 'SG', 'SK', 'ES', 'SE', 'CH', 'TR', 'UY', 'US', 'GB', 'AD', 'LI', 'MC', 'ID', 'JP', 'TH', 'VN', 'RO', 'IL', 'ZA', 'SA', 'AE', 'BH', 'QA', 'OM', 'KW', 'EG', 'MA', 'DZ', 'TN', 'LB', 'JO', 'PS', 'IN', 'BY', 'KZ', 'MD', 'UA', 'AL', 'BA', 'HR', 'ME', 'MK', 'RS', 'SI', 'KR', 'BD', 'PK', 'LK', 'GH', 'KE', 'NG', 'TZ', 'UG', 'AG', 'AM', 'BS', 'BB', 'BZ', 'BT', 'BW', 'BF', 'CV', 'CW', 'DM', 'FJ', 'GM', 'GE', 'GD', 'GW', 'GY', 'HT', 'JM', 'KI', 'LS', 'LR', 'MW', 'MV', 'ML', 'MH', 'FM', 'NA', 'NR', 'NE', 'PW', 'PG', 'WS', 'SM', 'ST', 'SN', 'SC', 'SL', 'SB', 'KN', 'LC', 'VC', 'SR', 'TL', 'TO', 'TT', 'TV', 'VU', 'AZ', 'BN', 'BI', 'KH', 'CM', 'TD', 'KM', 'GQ', 'SZ', 'GA', 'GN', 'KG', 'LA', 'MR', 'MN', 'NP', 'RW', 'TG', 'UZ', 'ZW', 'BJ', 'MG', 'MU', 'MZ', 'AO', 'CI', 'DJ', 'ZM', 'CD', 'CG', 'IQ', 'LY', 'TJ', 'VE', 'ET', 'XK']|209259|https://open.spotify.com/track/5odlY52u43F5BjByhxg7wg|golden hour|86|https://p.scdn.co/mp3-preview/bcc17f30841d6fbf3cd7954c3e3cf669f11b6a21?cid=1bf9921c903e46c2840cc3a8e6c2a08f|0.515|0.593|-4.801|0.0322|0.653|0.162|0.25|94.467|0.153|https://api.spotify.com/v1/tracks/5odlY52u43F5BjByhxg7wg|['modern indie pop', 'pov: indie', 'singer-songwriter pop']|JVKE|golden-hour|https://genius.com/JVKE-golden-hour-lyrics|"It was just two loversSittin' in the car, listenin' to BlondeFallin' for each other orange feelin' super childishNo Donald Glover Missed call from my motherLike, ""Where you at tonight?""Got no alibi She's got glitter for skin My radiant beam in the night It's your golden hour You slow down timeIn your golden hour (Oh-oh-oh) Feet up on the dash, drivin' nowhere fastBurnin' through the summer she got solar power Minutes feel like hours She's got glow on her faceA glorious look in her eyes You slow down timeIn your golden hour (Oh-oh-oh) [Instrumental Outro]"|{'neg': 0.041, 'neu': 0.829, 'pos': 0.129, 'compound': 0.8834}|"it was just two loverssittin' in the car listenin' to blondefallin' for each other orange feelin' super childishno donald glover missed call from my motherlike ""where you at tonight""got no alibi she's got glitter for skin my radiant beam in the night it's your golden hour you slow down timein your golden hour (oh-oh-oh) feet up on the dash drivin' nowhere fastburnin' through the summer she got solar power minutes feel like hours she's got glow on her facea glorious look in her eyes you slow down timein your golden hour (oh-oh-oh) [instrumental outro]"|[['two', 'loverssittin', 'car', 'listenin', 'blondefallin', 'orange', 'feelin', 'super', 'childishno', 'donald', 'glover', 'missed', 'call', 'motherlike', 'tonight', 'alibi', 'glitter', 'skin', 'radiant', 'beam', 'night', 'golden', 'hour', 'slow', 'timein', 'golden', 'hour', 'feet', 'dash', 'drivin', 'nowhere', 'fastburnin', 'summer', 'solar', 'power', 'minutes', 'feel', 'hours', 'glow', 'facea', 'glorious', 'look', 'eyes', 'slow', 'timein', 'golden', 'hour', 'instrumental', 'outro']]
